Case ID;Activity;Resource;Timestamp;amount;expense;label;anomaly_type
CASE_1506;Verify Documents;clerk_dave;2026-02-20 11:28:45;2790.26;74.27;regular;None
CASE_1886;Disburse Funds;finance_bob;2026-02-20 11:44:48;1906.26;64.58;regular;None
CASE_2037;Disburse Funds;finance_bob;2026-02-20 11:49:45;1128.89;56.99;regular;None
CASE_2877;Close Case;system_auto;2026-02-20 12:07:38;16457.46;219.68;regular;None
CASE_1065;Disburse Funds;finance_jane;2026-02-20 12:12:57;2369.3;71.1;regular;None
CASE_1786;Submit Application;customer_786;2026-02-20 12:25:00;9015.15;154.71;regular;None
CASE_2804;Close Case;system_auto;2026-02-20 12:56:37;4971.97;94.26;regular;None
CASE_1075;Assess Risk;underwriter_lucas;2026-02-20 13:08:18;1083.63;69.57;regular;None
CASE_2658;Approve Loan;manager_tom;2026-02-20 13:15:16;9601.32;165.11;regular;None
CASE_2722;Close Case;system_auto;2026-02-20 13:16:57;1200.31;77.08;regular;None
CASE_1949;Verify Documents;clerk_sarah;2026-02-20 13:19:26;5109.91;107.6;regular;None
CASE_1786;Verify Documents;clerk_dave;2026-02-20 13:28:55;9015.15;154.71;regular;None
CASE_2410;Disburse Funds;finance_bob;2026-02-20 13:29:14;7055.76;120.56;regular;None
CASE_2489;Disburse Funds;finance_jane;2026-02-20 14:05:54;1696.77;61.93;regular;None
CASE_1143;Disburse Funds;finance_bob;2026-02-20 14:24:01;8090.91;118.11;deviant;control-flow
CASE_1737;Submit Application;customer_759;2026-02-20 14:39:00;6251.98;99.69;regular;None
CASE_2522;Disburse Funds;finance_jane;2026-02-20 14:51:22;1834.35;51.8;regular;None
CASE_2192;Approve Loan;manager_tom;2026-02-20 14:54:15;9333.32;130.35;regular;None
CASE_1453;Assess Risk;underwriter_lucas;2026-02-20 15:19:05;7689.09;109.3;regular;None
CASE_2936;Approve Loan;manager_tom;2026-02-20 15:19:34;23784.44;291.04;regular;None
CASE_2213;Disburse Funds;finance_jane;2026-02-20 15:31:13;12924.34;173.43;regular;None
CASE_1510;Assess Risk;underwriter_mary;2026-02-20 15:48:59;19150.97;245.18;regular;None
CASE_2697;Assess Risk;underwriter_paul;2026-02-20 16:00:48;5731.57;111.59;regular;None
CASE_1999;Disburse Funds;finance_bob;2026-02-20 16:02:16;7057.65;131.34;regular;None
CASE_1958;Close Case;system_auto;2026-02-20 16:08:49;1090.85;69.8;regular;None
CASE_2714;Close Case;system_auto;2026-02-20 16:23:14;7574.46;122.76;deviant;mixed
CASE_1454;Submit Application;customer_705;2026-02-20 16:31:00;2364.15;70.64;regular;None
CASE_2522;Close Case;system_auto;2026-02-20 16:33:07;1834.35;51.8;regular;None
CASE_1215;Disburse Funds;finance_jane;2026-02-20 16:57:26;9318.24;140.36;deviant;temporal
CASE_1170;Close Case;system_auto;2026-02-20 16:58:19;1544.19;65.56;regular;None
CASE_2002;Verify Documents;clerk_sarah;2026-02-20 17:01:53;3739.42;95.71;regular;None
CASE_2904;Disburse Funds;finance_bob;2026-02-20 17:01:56;3897.8;76.33;regular;None
CASE_2778;Submit Application;customer_825;2026-02-20 17:13:00;1849.21;74.54;regular;None
CASE_1506;Assess Risk;underwriter_paul;2026-02-20 17:13:44;2790.26;74.27;regular;None
CASE_2878;Submit Application;customer_318;2026-02-20 17:15:00;1821.03;92.66;regular;None
CASE_2854;Close Case;system_auto;2026-02-20 17:15:10;2839.19;86.76;regular;None
CASE_1361;Assess Risk;underwriter_paul;2026-02-20 17:24:14;29840.41;346.76;regular;None
CASE_2410;Close Case;system_auto;2026-02-20 17:25:18;7055.76;120.56;regular;None
CASE_1237;Close Case;system_auto;2026-02-20 17:32:58;3876.6;103.21;regular;None
CASE_2628;Approve Loan;manager_tom;2026-02-20 17:54:07;2653.76;86.45;regular;None
CASE_2131;Verify Documents;clerk_sarah;2026-02-20 17:59:54;2615.99;76.31;regular;None
CASE_2894;Verify Documents;clerk_dave;2026-02-20 18:01:22;4239.33;103.34;regular;None
CASE_1632;Close Case;system_auto;2026-02-20 18:04:24;8992.83;152.83;regular;None
CASE_1065;Close Case;system_auto;2026-02-20 18:17:06;2369.3;71.1;regular;None
CASE_1534;Submit Application;customer_146;2026-02-20 18:34:00;13681.92;199.31;regular;None
CASE_1679;Close Case;system_auto;2026-02-20 18:44:37;4955.98;115.79;regular;None
CASE_1215;Close Case;system_auto;2026-02-20 18:45:32;9318.24;140.36;deviant;temporal
CASE_2308;Submit Application;customer_126;2026-02-20 19:23:00;7596.9;119.12;regular;None
CASE_1786;Assess Risk;underwriter_mary;2026-02-20 19:32:40;9015.15;154.71;regular;None
CASE_1999;Close Case;system_auto;2026-02-20 19:44:34;7057.65;131.34;regular;None
CASE_1737;Verify Documents;clerk_john;2026-02-20 19:58:35;6251.98;99.69;regular;None
CASE_1786;Approve Loan;manager_tom;2026-02-20 21:28:32;9015.15;154.71;regular;None
CASE_1075;Approve Loan;manager_tom;2026-02-20 22:06:15;1083.63;69.57;regular;None
CASE_2468;Submit Application;customer_913;2026-02-20 22:14:00;6894.11;119.92;regular;None
CASE_1453;Approve Loan;manager_tom;2026-02-20 22:15:05;7689.09;109.3;regular;None
CASE_2936;Disburse Funds;finance_bob;2026-02-20 22:19:07;23784.44;291.04;regular;None
CASE_2295;Submit Application;customer_708;2026-02-20 22:48:00;18061.59;243.81;regular;None
CASE_2658;Disburse Funds;finance_bob;2026-02-20 22:58:57;9601.32;165.11;regular;None
CASE_1143;Close Case;system_auto;2026-02-20 23:08:17;8090.91;118.11;deviant;control-flow
CASE_1886;Close Case;system_auto;2026-02-20 23:31:08;1906.26;64.58;regular;None
CASE_1510;Approve Loan;manager_tom;2026-02-20 23:39:24;19150.97;245.18;regular;None
CASE_2037;Close Case;system_auto;2026-02-20 23:41:29;1128.89;56.99;regular;None
CASE_1075;Disburse Funds;finance_jane;2026-02-20 23:41:41;1083.63;69.57;regular;None
CASE_1683;Submit Application;customer_645;2026-02-20 23:43:00;3590.25;78.18;regular;None
CASE_2130;Submit Application;customer_377;2026-02-20 23:45:00;7904.45;122.78;regular;None
CASE_2778;Verify Documents;clerk_sarah;2026-02-20 23:59:58;1849.21;74.54;regular;None
CASE_2192;Disburse Funds;finance_bob;2026-02-21 00:24:45;9333.32;130.35;regular;None
CASE_1361;Approve Loan;manager_tom;2026-02-21 00:40:37;29840.41;346.76;regular;None
CASE_2468;Verify Documents;clerk_john;2026-02-21 00:43:48;6894.11;119.92;regular;None
CASE_2778;Assess Risk;underwriter_lucas;2026-02-21 01:06:47;1849.21;74.54;regular;None
CASE_1949;Assess Risk;underwriter_lucas;2026-02-21 01:10:49;5109.91;107.6;regular;None
CASE_2628;Disburse Funds;finance_jane;2026-02-21 01:18:48;2653.76;86.45;regular;None
CASE_2489;Close Case;system_auto;2026-02-21 01:26:51;1696.77;61.93;regular;None
CASE_2150;Submit Application;customer_843;2026-02-21 01:34:00;8295.78;145.31;regular;None
CASE_1226;Submit Application;customer_187;2026-02-21 01:35:00;16401.12;200.33;regular;None
CASE_2878;Verify Documents;clerk_john;2026-02-21 01:39:28;1821.03;92.66;regular;None
CASE_2587;Submit Application;customer_542;2026-02-21 01:44:00;2245.54;62.68;regular;None
CASE_2213;Close Case;system_auto;2026-02-21 02:00:08;12924.34;173.43;regular;None
CASE_2168;Submit Application;customer_515;2026-02-21 02:13:00;4785.1;97.08;regular;None
CASE_2002;Assess Risk;underwriter_paul;2026-02-21 02:52:08;3739.42;95.71;regular;None
CASE_2658;Close Case;system_auto;2026-02-21 03:10:06;9601.32;165.11;regular;None
CASE_1075;Close Case;system_auto;2026-02-21 03:14:54;1083.63;69.57;regular;None
CASE_2365;Submit Application;customer_604;2026-02-21 03:33:00;4864.55;106.31;regular;None
CASE_1506;Approve Loan;manager_tom;2026-02-21 03:33:49;2790.26;74.27;regular;None
CASE_2904;Close Case;system_auto;2026-02-21 03:48:11;3897.8;76.33;regular;None
CASE_2697;Approve Loan;manager_tom;2026-02-21 03:49:57;5731.57;111.59;regular;None
CASE_2628;Close Case;system_auto;2026-02-21 04:11:27;2653.76;86.45;regular;None
CASE_1454;Verify Documents;clerk_dave;2026-02-21 04:11:46;2364.15;70.64;regular;None
CASE_1453;Disburse Funds;finance_bob;2026-02-21 04:29:11;7689.09;109.3;regular;None
CASE_2587;Verify Documents;clerk_sarah;2026-02-21 04:32:14;2245.54;62.68;regular;None
CASE_2894;Assess Risk;underwriter_paul;2026-02-21 04:42:13;4239.33;103.34;regular;None
CASE_2468;Assess Risk;underwriter_lucas;2026-02-21 04:49:39;6894.11;119.92;regular;None
CASE_1506;Disburse Funds;finance_jane;2026-02-21 04:58:15;2790.26;74.27;regular;None
CASE_2131;Assess Risk;underwriter_paul;2026-02-21 05:12:15;2615.99;76.31;regular;None
CASE_1485;Submit Application;customer_235;2026-02-21 05:23:00;5170.47;90.39;regular;None
CASE_2095;Submit Application;customer_130;2026-02-21 05:24:00;1072.09;69.29;regular;None
CASE_1691;Submit Application;customer_292;2026-02-21 05:38:00;9056.11;140.9;regular;None
CASE_2778;Approve Loan;manager_tom;2026-02-21 05:41:39;1849.21;74.54;regular;None
CASE_1737;Assess Risk;underwriter_lucas;2026-02-21 05:47:28;6251.98;99.69;regular;None
CASE_1226;Verify Documents;clerk_dave;2026-02-21 05:56:05;16401.12;200.33;regular;None
CASE_1534;Verify Documents;clerk_sarah;2026-02-21 06:06:19;13681.92;199.31;regular;None
CASE_1949;Approve Loan;manager_alice;2026-02-21 06:18:19;5109.91;107.6;regular;None
CASE_2894;Approve Loan;manager_tom;2026-02-21 06:37:26;4239.33;103.34;regular;None
CASE_2095;Verify Documents;clerk_sarah;2026-02-21 06:48:31;1072.09;69.29;regular;None
CASE_2308;Verify Documents;clerk_sarah;2026-02-21 06:51:04;7596.9;119.12;regular;None
CASE_1132;Submit Application;customer_853;2026-02-21 06:53:00;7474.8;124.9;regular;None
CASE_2178;Submit Application;customer_431;2026-02-21 06:55:00;3139.29;91.28;regular;None
CASE_2150;Verify Documents;clerk_dave;2026-02-21 07:00:34;8295.78;145.31;regular;None
CASE_1691;Verify Documents;clerk_john;2026-02-21 07:23:50;9056.11;140.9;regular;None
CASE_1786;Disburse Funds;finance_bob;2026-02-21 07:36:16;9015.15;154.71;regular;None
CASE_1926;Submit Application;customer_140;2026-02-21 07:49:00;9548.05;163.56;regular;None
CASE_1949;Disburse Funds;finance_jane;2026-02-21 07:55:22;5109.91;107.6;regular;None
CASE_2168;Verify Documents;clerk_john;2026-02-21 07:56:52;4785.1;97.08;regular;None
CASE_1510;Disburse Funds;finance_bob;2026-02-21 08:15:16;19150.97;245.18;regular;None
CASE_2778;Disburse Funds;finance_jane;2026-02-21 08:36:08;1849.21;74.54;regular;None
CASE_2002;Approve Loan;manager_tom;2026-02-21 08:36:48;3739.42;95.71;regular;None
CASE_2894;Disburse Funds;finance_bob;2026-02-21 09:04:50;4239.33;103.34;regular;None
CASE_2017;Submit Application;customer_160;2026-02-21 09:22:00;11345.42;171.04;regular;None
CASE_2936;Close Case;system_auto;2026-02-21 09:27:21;23784.44;291.04;regular;None
CASE_2468;Approve Loan;manager_tom;2026-02-21 09:30:26;6894.11;119.92;regular;None
CASE_1755;Submit Application;customer_646;2026-02-21 09:57:00;2211.64;60.93;regular;None
CASE_1797;Submit Application;customer_130;2026-02-21 10:02:00;10370.74;156.37;regular;None
CASE_1683;Verify Documents;clerk_john;2026-02-21 10:17:22;3590.25;78.18;regular;None
CASE_2295;Verify Documents;clerk_dave;2026-02-21 10:18:13;18061.59;243.81;regular;None
CASE_2130;Verify Documents;clerk_sarah;2026-02-21 11:00:26;7904.45;122.78;regular;None
CASE_1453;Close Case;system_auto;2026-02-21 11:03:36;7689.09;109.3;regular;None
CASE_2878;Assess Risk;underwriter_paul;2026-02-21 11:09:56;1821.03;92.66;regular;None
CASE_1506;Close Case;system_auto;2026-02-21 11:19:04;2790.26;74.27;regular;None
CASE_1132;Verify Documents;clerk_sarah;2026-02-21 11:28:19;7474.8;124.9;regular;None
CASE_1737;Approve Loan;manager_tom;2026-02-21 11:30:40;6251.98;99.69;regular;None
CASE_2365;Verify Documents;clerk_dave;2026-02-21 11:34:39;4864.55;106.31;regular;None
CASE_1361;Disburse Funds;finance_jane;2026-02-21 11:46:50;29840.41;346.76;regular;None
CASE_1949;Close Case;system_auto;2026-02-21 11:57:33;5109.91;107.6;regular;None
CASE_2168;Assess Risk;underwriter_lucas;2026-02-21 12:05:56;4785.1;97.08;regular;None
CASE_2192;Close Case;system_auto;2026-02-21 12:09:00;9333.32;130.35;regular;None
CASE_1786;Close Case;system_auto;2026-02-21 12:16:22;9015.15;154.71;regular;None
CASE_1454;Assess Risk;underwriter_paul;2026-02-21 12:38:15;2364.15;70.64;regular;None
CASE_1926;Verify Documents;clerk_dave;2026-02-21 12:48:49;9548.05;163.56;regular;None
CASE_2178;Verify Documents;clerk_sarah;2026-02-21 12:51:44;3139.29;91.28;regular;None
CASE_1691;Assess Risk;underwriter_paul;2026-02-21 13:05:15;9056.11;140.9;regular;None
CASE_1683;Assess Risk;underwriter_lucas;2026-02-21 13:06:36;3590.25;78.18;regular;None
CASE_2150;Assess Risk;underwriter_lucas;2026-02-21 13:08:32;8295.78;145.31;regular;None
CASE_2365;Assess Risk;underwriter_paul;2026-02-21 13:17:38;4864.55;106.31;regular;None
CASE_2308;Assess Risk;underwriter_paul;2026-02-21 13:33:34;7596.9;119.12;regular;None
CASE_2587;Assess Risk;underwriter_mary;2026-02-21 13:51:23;2245.54;62.68;regular;None
CASE_2468;Disburse Funds;finance_jane;2026-02-21 14:10:56;6894.11;119.92;regular;None
CASE_2778;Close Case;system_auto;2026-02-21 14:15:45;1849.21;74.54;regular;None
CASE_2697;Disburse Funds;finance_jane;2026-02-21 14:33:18;5731.57;111.59;regular;None
CASE_2894;Close Case;system_auto;2026-02-21 14:41:10;4239.33;103.34;regular;None
CASE_1226;Assess Risk;underwriter_lucas;2026-02-21 15:05:26;16401.12;200.33;regular;None
CASE_1534;Assess Risk;underwriter_lucas;2026-02-21 15:12:02;13681.92;199.31;regular;None
CASE_1132;Assess Risk;underwriter_mary;2026-02-21 15:27:49;7474.8;124.9;regular;None
CASE_1266;Submit Application;customer_284;2026-02-21 16:28:00;4583.9;86.12;regular;None
CASE_2131;Approve Loan;manager_tom;2026-02-21 16:29:12;2615.99;76.31;regular;None
CASE_1510;Close Case;system_auto;2026-02-21 16:35:31;19150.97;245.18;regular;None
CASE_2095;Assess Risk;underwriter_paul;2026-02-21 16:56:37;1072.09;69.29;regular;None
CASE_1485;Verify Documents;clerk_dave;2026-02-21 17:01:55;5170.47;90.39;regular;None
CASE_1454;Approve Loan;manager_alice;2026-02-21 17:09:46;2364.15;70.64;regular;None
CASE_1534;Approve Loan;manager_alice;2026-02-21 17:10:27;13681.92;199.31;regular;None
CASE_2295;Assess Risk;underwriter_lucas;2026-02-21 17:48:02;18061.59;243.81;regular;None
CASE_2130;Assess Risk;underwriter_mary;2026-02-21 17:55:07;7904.45;122.78;regular;None
CASE_1683;Approve Loan;manager_tom;2026-02-21 18:20:09;3590.25;78.18;regular;None
CASE_1485;Assess Risk;underwriter_mary;2026-02-21 18:29:03;5170.47;90.39;regular;None
CASE_2468;Close Case;system_auto;2026-02-21 18:44:17;6894.11;119.92;regular;None
CASE_2157;Submit Application;customer_727;2026-02-21 18:51:00;2896.26;87.06;regular;None
CASE_2002;Disburse Funds;finance_bob;2026-02-21 19:30:51;3739.42;95.71;regular;None
CASE_2095;Approve Loan;manager_alice;2026-02-21 19:52:08;1072.09;69.29;regular;None
CASE_1226;Approve Loan;manager_tom;2026-02-21 19:52:22;16401.12;200.33;regular;None
CASE_2812;Submit Application;customer_670;2026-02-21 20:08:00;2736.12;96.38;deviant;temporal
CASE_1797;Verify Documents;clerk_john;2026-02-21 20:24:20;10370.74;156.37;regular;None
CASE_2017;Verify Documents;clerk_sarah;2026-02-21 20:26:57;11345.42;171.04;regular;None
CASE_2239;Submit Application;customer_522;2026-02-21 20:36:00;1198.54;62.31;deviant;resource
CASE_1361;Close Case;system_auto;2026-02-21 20:40:34;29840.41;346.76;regular;None
CASE_2365;Approve Loan;manager_alice;2026-02-21 20:47:14;4864.55;106.31;regular;None
CASE_1755;Verify Documents;clerk_john;2026-02-21 21:02:54;2211.64;60.93;regular;None
CASE_2166;Submit Application;customer_439;2026-02-21 21:36:00;1664.05;64.46;regular;None
CASE_2130;Approve Loan;manager_alice;2026-02-21 21:43:14;7904.45;122.78;regular;None
CASE_2295;Approve Loan;manager_tom;2026-02-21 21:45:16;18061.59;243.81;regular;None
CASE_2168;Approve Loan;manager_tom;2026-02-21 21:56:55;4785.1;97.08;regular;None
CASE_2178;Assess Risk;underwriter_lucas;2026-02-21 22:03:37;3139.29;91.28;regular;None
CASE_1485;Approve Loan;manager_tom;2026-02-21 22:20:51;5170.47;90.39;regular;None
CASE_2878;Approve Loan;manager_alice;2026-02-21 23:05:15;1821.03;92.66;regular;None
CASE_2131;Disburse Funds;finance_jane;2026-02-21 23:06:32;2615.99;76.31;regular;None
CASE_2239;Verify Documents;clerk_john;2026-02-21 23:14:31;1198.54;62.31;deviant;resource
CASE_1737;Disburse Funds;finance_bob;2026-02-21 23:15:43;6251.98;99.69;regular;None
CASE_1683;Disburse Funds;finance_jane;2026-02-21 23:44:42;3590.25;78.18;regular;None
CASE_1266;Verify Documents;clerk_dave;2026-02-21 23:45:07;4583.9;86.12;regular;None
CASE_1919;Submit Application;customer_575;2026-02-21 23:48:00;6511.9;114.67;regular;None
CASE_1797;Assess Risk;underwriter_lucas;2026-02-21 23:57:15;10370.74;156.37;regular;None
CASE_1926;Assess Risk;underwriter_lucas;2026-02-22 00:00:54;9548.05;163.56;regular;None
CASE_1027;Submit Application;customer_146;2026-02-22 00:02:00;4912.04;90.31;regular;None
CASE_2002;Close Case;system_auto;2026-02-22 00:02:09;3739.42;95.71;regular;None
CASE_1691;Approve Loan;manager_tom;2026-02-22 00:05:17;9056.11;140.9;regular;None
CASE_2587;Approve Loan;manager_alice;2026-02-22 00:17:32;2245.54;62.68;regular;None
CASE_2150;Approve Loan;manager_tom;2026-02-22 00:31:06;8295.78;145.31;regular;None
CASE_1454;Disburse Funds;finance_bob;2026-02-22 00:39:28;2364.15;70.64;regular;None
CASE_2168;Disburse Funds;finance_jane;2026-02-22 00:41:59;4785.1;97.08;regular;None
CASE_2157;Verify Documents;clerk_dave;2026-02-22 00:54:47;2896.26;87.06;regular;None
CASE_2697;Close Case;system_auto;2026-02-22 00:55:49;5731.57;111.59;regular;None
CASE_2308;Approve Loan;manager_tom;2026-02-22 01:00:17;7596.9;119.12;regular;None
CASE_1027;Verify Documents;clerk_dave;2026-02-22 01:27:40;4912.04;90.31;regular;None
CASE_2130;Disburse Funds;finance_jane;2026-02-22 01:29:55;7904.45;122.78;regular;None
CASE_1755;Assess Risk;underwriter_mary;2026-02-22 01:45:34;2211.64;60.93;regular;None
CASE_2166;Verify Documents;clerk_john;2026-02-22 01:53:23;1664.05;64.46;regular;None
CASE_1534;Disburse Funds;finance_jane;2026-02-22 01:57:13;13681.92;199.31;regular;None
CASE_2791;Submit Application;customer_928;2026-02-22 01:59:00;5282.56;112.0;regular;None
CASE_1797;Approve Loan;manager_tom;2026-02-22 02:07:22;10370.74;156.37;regular;None
CASE_2308;Disburse Funds;finance_jane;2026-02-22 02:10:36;7596.9;119.12;regular;None
CASE_1691;Disburse Funds;finance_bob;2026-02-22 02:11:26;9056.11;140.9;regular;None
CASE_2869;Submit Application;customer_539;2026-02-22 02:13:00;4525.41;90.31;regular;None
CASE_2131;Close Case;system_auto;2026-02-22 02:18:00;2615.99;76.31;regular;None
CASE_2010;Submit Application;customer_801;2026-02-22 02:44:00;1644.99;81.66;regular;None
CASE_1132;Approve Loan;manager_alice;2026-02-22 02:50:33;7474.8;124.9;regular;None
CASE_1683;Close Case;system_auto;2026-02-22 03:01:16;3590.25;78.18;regular;None
CASE_2498;Submit Application;customer_430;2026-02-22 03:09:00;10991.46;176.25;regular;None
CASE_2239;Assess Risk;underwriter_mary;2026-02-22 03:12:19;1198.54;62.31;deviant;resource
CASE_2095;Disburse Funds;finance_bob;2026-02-22 03:12:48;1072.09;69.29;regular;None
CASE_1755;Approve Loan;manager_alice;2026-02-22 03:31:25;2211.64;60.93;regular;None
CASE_2178;Approve Loan;manager_tom;2026-02-22 03:42:22;3139.29;91.28;regular;None
CASE_2244;Submit Application;customer_402;2026-02-22 03:43:00;4635.57;88.3;regular;None
CASE_1919;Verify Documents;clerk_sarah;2026-02-22 03:56:56;6511.9;114.67;regular;None
CASE_2166;Assess Risk;underwriter_paul;2026-02-22 04:40:36;1664.05;64.46;regular;None
CASE_1737;Close Case;system_auto;2026-02-22 04:41:47;6251.98;99.69;regular;None
CASE_2157;Assess Risk;underwriter_paul;2026-02-22 05:30:18;2896.26;87.06;regular;None
CASE_2295;Disburse Funds;finance_jane;2026-02-22 05:36:44;18061.59;243.81;regular;None
CASE_2799;Submit Application;customer_553;2026-02-22 05:46:00;14215.5;171.01;regular;None
CASE_2816;Submit Application;customer_355;2026-02-22 06:03:00;2753.64;84.06;regular;None
CASE_1027;Assess Risk;underwriter_paul;2026-02-22 06:07:29;4912.04;90.31;regular;None
CASE_2017;Assess Risk;underwriter_lucas;2026-02-22 06:22:09;11345.42;171.04;regular;None
CASE_1919;Assess Risk;underwriter_mary;2026-02-22 06:40:32;6511.9;114.67;regular;None
CASE_1797;Disburse Funds;finance_bob;2026-02-22 06:40:59;10370.74;156.37;regular;None
CASE_2365;Disburse Funds;finance_jane;2026-02-22 06:44:16;4864.55;106.31;regular;None
